,Unnamed: 0,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,Stance - Scrapping of Article 370,tone
176,20889,1159444721560932352,1159444721560932352,1565268137000,2019-08-08,5:42:17,PDT,546988626.0,aadilmoosa,aadil moosa,,"Revoking Article370 in a surreptitious manner has left Kashmir stranded, it marks yet another step towards our violation. Neither we were a part of you, nor we will accept this forcible marriage hrw amnesty Reuters guardian BBCWorld StandwithKashmir","['hrw', 'amnesty', 'reuters', 'guardian', 'bbcworld']",[],[],0,0,0,"['#article370', '#kashmir', '#standwithkashmir']",[],https://twitter.com/aadilmoosa/status/1159444721560932352,False,,0,,"{'tones': [{'score': 0.680948, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}"
177,23838,1159301551304794113,1159301551304794113,1565234003000,2019-08-07,20:13:23,PDT,7.757238745917399e+17,madhuksonisoni,madhu soni,,No one can change the Truth .. unbiased analysis TahirGora ..BBC should cover this too ..must watch the last clip on Article370  https://youtu.be/v2O-hb6f15g,['tahirgora'],['https://youtu.be/v2O-hb6f15g'],[],0,0,0,['#article370'],[],https://twitter.com/MadhuksoniSoni/status/1159301551304794113,False,,0,,"{'tones': [{'score': 0.696092, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.627918, 'tone_id': 'confident', 'tone_name': 'Confident'}]}"
178,37333,1158694871684669440,1158694871684669440,1565089359000,2019-08-06,4:02:39,PDT,3018083713.0,piku_sharma1,Piku Sharma,,"MPLadakh Jamyang Tsering Namgyal's powerful reply to all those objecting scrapping of Article370.  He's future of BJP, What a wonderful speech. Ladakh was always neglected by the selfish and cunning politicians from the Kashmir valley. Not anymore.  https://youtu.be/EYhIbgp5IG8  pic.twitter.com/pQxPSz7rjt",['mpladakh'],['https://youtu.be/EYhIbgp5IG8'],['https://pbs.twimg.com/media/EBSC2AcUEAAHlqE.jpg'],0,0,0,['#article370'],[],https://twitter.com/Piku_Sharma1/status/1158694871684669440,False,,0,,"{'tones': [{'score': 0.566755, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.92999, 'tone_id': 'confident', 'tone_name': 'Confident'}]}"
179,4453,1162266464297992192,1162266464297992192,1565940893000,2019-08-16,0:34:53,PDT,400630125.0,theweeklive,THE WEEK,,Article370 SupremeCourt distressed by pleas; gives more time to lift media restrictions  https://bit.ly/2z3ZHw8  JammuKashmir,[],['https://bit.ly/2z3ZHw8'],[],0,0,0,"['#article370', '#supremecourt', '#jammukashmir']",[],https://twitter.com/TheWeekLive/status/1162266464297992192,False,,0,,{'tones': []}
180,30348,1158829460050735104,1158829460050735104,1565121447000,2019-08-06,12:57:27,PDT,8.537261976704531e+17,pathan_sumaya,§umaiya khan❤,,"Asaduddin Owaisi in Lok Sabha: What will happen on Eid? Eid is on Monday. Are you assuming that Kashmiris instead of sacrificing lamb should sacrifice themselves? If you want that I'm sure they'll do that, they've been doing that. Article370 asadowaisi pic.twitter.com/R1p3Pex1z4",['asadowaisi'],[],['https://pbs.twimg.com/media/EBT9QD0VUAAdiX4.jpg'],1,12,56,['#article370'],[],https://twitter.com/pathan_sumaya/status/1158829460050735104,False,,0,,"{'tones': [{'score': 0.706297, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.803844, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.643758, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}"
181,179,1163701769265827840,1163701769265827840,1566283096000,2019-08-19,23:38:16,PDT,264776045.0,mshervan,Madhumita Shervan,,So well articulated by chetan_bhagat . Something to think about...isn't it ?  Kashmir TuesdayThoughts India Article370 KashmirIssue https://twitter.com/chetan_bhagat/status/1163654703294533634 …,['chetan_bhagat'],['https://twitter.com/chetan_bhagat/status/1163654703294533634'],[],0,1,2,"['#kashmir', '#tuesdaythoughts', '#india', '#article370', '#kashmirissue']",[],https://twitter.com/mshervan/status/1163701769265827840,False,https://twitter.com/chetan_bhagat/status/1163654703294533634,0,,"{'tones': [{'score': 0.944845, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}"
182,14069,1160173421004595200,1160173421004595200,1565441873000,2019-08-10,5:57:53,PDT,16387321.0,league_of_india,League of India,,Article370: The World Trusts India https://youtu.be/736W_BAX4vQ,[],['https://youtu.be/736W_BAX4vQ'],[],0,0,0,"['#article370', '#india']",[],https://twitter.com/league_of_india/status/1160173421004595200,False,,0,,"{'tones': [{'score': 0.636151, 'tone_id': 'joy', 'tone_name': 'Joy'}]}"
183,2838,1162636740047167488,1162636740047167488,1566029174000,2019-08-17,1:06:14,PDT,68927629.0,moneycontrolcom,moneycontrol,,Restrictions on movement of people in Kashmir Valley eased  https://www.moneycontrol.com/news/india/restrictions-on-movement-of-people-in-kashmir-valley-eased-4344161.html … Article370,[],['https://www.moneycontrol.com/news/india/restrictions-on-movement-of-people-in-kashmir-valley-eased-4344161.html'],[],0,2,3,"['#kashmir', '#article370']",[],https://twitter.com/moneycontrolcom/status/1162636740047167488,False,,0,,"{'tones': [{'score': 0.533763, 'tone_id': 'joy', 'tone_name': 'Joy'}]}"
184,10246,1160874908626239489,1160874908626239489,1565609120000,2019-08-12,4:25:20,PDT,1.009010910738944e+18,hindscoop,HindScoop,,"Pakistan Reacts to Article370 370 Abrogation by Downgrading Diplomatic Ties with India, Suspending Bilateral Trade, Partially Suspended SamjhautaExpress https://www.hindscoop.com/india/pakistan-reacts-to-article-370-abrogation-by-downgrading-diplomatic-ties-with-india-suspending-bilateral-trade-partially-suspended-samjhauta-express-680.cms …",[],['https://www.hindscoop.com/india/pakistan-reacts-to-article-370-abrogation-by-downgrading-diplomatic-ties-with-india-suspending-bilateral-trade-partially-suspended-samjhauta-express-680.cms'],[],0,0,0,"['#pakistan', '#article370', '#samjhautaexpress']",[],https://twitter.com/HindScoop/status/1160874908626239489,False,,0,,{'tones': []}
185,17156,1159775876147490816,1159770360604217344,1565347091000,2019-08-09,3:38:11,PDT,2371513177.0,siwelylla,A Munroe🧢,,India unilaterally stole statehood of Kashmir by section 144 locking up population and now cries like a baby. MEAIndia!   Article370 revoking is undemocratic and unconstitutional without express consent of Kashmir People. Pakistan will not accept this.  Article35A UN pid_gov,"['ani', 'meaindia', 'un', 'pid_gov']",[],[],1,0,0,"['#article370', '#article35a']",[],https://twitter.com/siwelylla/status/1159775876147490816,False,,0,,"{'tones': [{'score': 0.744837, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.660331, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}"
186,28746,1158987814597345281,1158987814597345281,1565159202000,2019-08-06,23:26:42,PDT,1.154074290578309e+18,rajarjps,RAJA. K,,"agamshastra :  ""Buddha will smile &  shine again""  Finally this beautiful & spiritual land find its own footing ,  people of ladakh deserves it ..  Article370 Ladakh pic.twitter.com/OyjoepjQAB",[],[],['https://pbs.twimg.com/media/EBWNQe0UcAAbhrR.jpg'],0,0,0,"['#article370', '#ladakh']",[],https://twitter.com/RAJARJPS/status/1158987814597345281,False,,0,,"{'tones': [{'score': 0.947703, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.67368, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}"
187,42885,1158614574242791425,1158614574242791425,1565070215000,2019-08-05,22:43:35,PDT,3007883670.0,drkrishnathakar,DrKrishnaThakar,,Congratulations to Prime Minister Shri NarendraModi Saheb and Home Minister Shri AmitShah Saheb for moving a proposal to revoke Article370 and 35-A keeping in mind national interest & sovereignty of India.  pic.twitter.com/x6Kxe3YvKR,[],[],['https://pbs.twimg.com/media/EBQ5z5yUEAAXjHx.jpg'],0,0,1,"['#congratulations', '#narendramodi', '#amitshah', '#article370']",[],https://twitter.com/drkrishnathakar/status/1158614574242791425,False,,0,,"{'tones': [{'score': 0.728273, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.835523, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}"
188,439,1163517801975300096,1163425702948982784,1566239235000,2019-08-19,11:27:15,PDT,371415663.0,jaiswakh,Akhilesh Jaiswal🇮🇳,,"Lol, same type of challenge given by GulamNabiAzad and farooqabdullah regarding Article370 , what happened next everyone knows, ArrestShehlaRashid  for spreading lies about Indian Army, she is a traitor.","['saketgokhale', 'shehla_rashid']",[],[],0,0,0,"['#gulamnabiazad', '#farooqabdullah', '#article370', '#arrestshehlarashid']",[],https://twitter.com/jaiswakh/status/1163517801975300096,False,,0,,{'tones': []}
189,14575,1160120046762385408,1159888717110054912,1565429147000,2019-08-10,2:25:47,PDT,2882484283.0,viluptgyan,Udta Panchi,,I just want to correct ShashiTharoor on the question that what is there in constitution to bind Kashmir with India.  Article370 is not removed but amended. It's part 1 says Kashmir is an integral part of India .,"['ndtv', 'ndtvdialogues', 'shashitharoor']",[],[],0,0,0,"['#article370', '#kashmir', '#india']",[],https://twitter.com/viluptgyan/status/1160120046762385408,False,,0,,"{'tones': [{'score': 0.512943, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.7339, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}"
190,5421,1161956800482201601,1161956800482201601,1565867064000,2019-08-15,4:04:24,PDT,439953529.0,naturepanezai,Qudrat,,China's call to UnitedNationsSecurityCouncil to hold on an emergency meeting to discuss the Kashmir situation is a set back for PM Modi's India which has time & again called the repeal of Article370 & integration of JammuAndKashmir an 'internal matter'.,[],[],[],0,0,0,"['#china', '#unitednationssecuritycouncil', '#kashmir', '#modi', '#india', '#article370', '#jammuandkashmir']",[],https://twitter.com/naturepanezai/status/1161956800482201601,False,,0,,{'tones': []}
191,43556,1158603432573329408,1158603432573329408,1565067558000,2019-08-05,21:59:18,PDT,535240239.0,pcee19,Parv×,,I appreciate govts intent to scrap Article370 in J&K but i think kashmiri people should have been taken in confidence.,[],[],[],1,0,3,['#article370'],[],https://twitter.com/pcee19/status/1158603432573329408,False,,0,,"{'tones': [{'score': 0.687471, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.801827, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.598602, 'tone_id': 'confident', 'tone_name': 'Confident'}]}"
192,3521,1162416561291837440,1162416561291837440,1565976679000,2019-08-16,10:31:19,PDT,813272635.0,rkdevar,Raj DEVARAKONDA,,BreakingNews   Were there some Intellectuals who were claiming UNSC hearing China and Pakistan on Article370 and Kashmir was a failure of India and Indian diplomacy. Now where are these great souls? https://timesofindia.indiatimes.com/india/breaking-news-live-updates-16-08-2019/liveblog/70694705.cms_ga=2.241367746.1191333839.1565976512-1145185646.1565812907 …,[],['https://timesofindia.indiatimes.com/india/breaking-news-live-updates-16-08-2019/liveblog/70694705.cms#_ga=2.241367746.1191333839.1565976512-1145185646.1565812907'],[],0,0,0,"['#breakingnews', '#intellectuals', '#unsc', '#china', '#pakistan', '#article370', '#kashmir', '#india', '#indian', '#diplomacy']",[],https://twitter.com/rkdevar/status/1162416561291837440,False,,0,,"{'tones': [{'score': 0.719319, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.798695, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}"
193,31714,1158783421214314497,1158783421214314497,1565110471000,2019-08-06,9:54:31,PDT,245010639.0,dmkt1,Dost Khan,,This Is How A Kashmiri Student Living Abroad Reacted To India’s Brutal Security Crackdown In The Region .  Kashmir Article370 KashmirBleeds IndianOccupation StandWithKashmir KashmirUnderThreat IndianOccupiedKashmir KashmirBanegaPakistan  Part 1 Of 2 pic.twitter.com/uFEYrYG4Fq,[],[],[],1,18,16,"['#kashmir', '#article370', '#kashmirbleeds', '#indianoccupation', '#standwithkashmir', '#kashmirunderthreat', '#indianoccupiedkashmir', '#kashmirbanegapakistan']",[],https://twitter.com/Dmkt1/status/1158783421214314497,False,,1,,{'tones': []}
194,12490,1160498511076417547,1160498511076417547,1565519380000,2019-08-11,3:29:40,PDT,79969495.0,rajeevkusugal,Rajeev Kusugal,,"If Article370 is so good, why Chicha Nehru kept is reserved for Kashmir only? Why not apply to all states of India, atleast now?  https://twitter.com/Ram_Guha/status/1160196412308520961 …",[],['https://twitter.com/Ram_Guha/status/1160196412308520961'],[],0,0,0,['#article370'],[],https://twitter.com/RajeevKusugal/status/1160498511076417547,False,https://twitter.com/Ram_Guha/status/1160196412308520961,0,,"{'tones': [{'score': 0.732942, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.91171, 'tone_id': 'confident', 'tone_name': 'Confident'}]}"
195,10390,1160857558736916485,1160857558736916485,1565604984000,2019-08-12,3:16:24,PDT,2487409446.0,shirodkarharshu,Harshadha Shirodkar,,Man on Mission  First Monday Chandrayaan2  Second Monday Abolished TripleTalaq  Third Monday Scrapped Article370  Fourth Monday PMModionDiscovery what a second term to began with kudos to ⁦narendramodi⁩ ⁦PMOIndia⁩ and his team  pic.twitter.com/JnqR4KPgxp,"['narendramodi', 'pmoindia']",[],['https://pbs.twimg.com/media/EBwxyhrWwAUt2Z-.jpg'],0,0,4,"['#chandrayaan2', '#tripletalaq', '#article370', '#pmmodiondiscovery']",[],https://twitter.com/shirodkarharshu/status/1160857558736916485,False,,0,,"{'tones': [{'score': 0.587896, 'tone_id': 'joy', 'tone_name': 'Joy'}]}"
196,44119,1158590856569298944,1158590856569298944,1565064560000,2019-08-05,21:09:20,PDT,1.0911800883877642e+18,yashank06,Nobody,,Pic 1 : What had Mehbooba Mufti said  Pic 2 : What JD Bakshi replied   Article35A Article370  pic.twitter.com/vPQ2ZjmCh7,[],[],"['https://pbs.twimg.com/media/EBQkO49U0AAM-nS.jpg', 'https://pbs.twimg.com/media/EBQkPJ6VUAE6NPb.jpg']",0,0,4,"['#article35a', '#article370']",[],https://twitter.com/Yashank06/status/1158590856569298944,False,,0,,{'tones': []}
197,33287,1158753633946628101,1158753633946628101,1565103369000,2019-08-06,7:56:09,PDT,17732518.0,ormiga,ormiga,,ImranKhan PM of terroristan pakistan OPENLY THREATENS  another Pulwama attack terrorism in India after Article370 revocation eh DUMB realDonaldTrump CONTROL YOUR ImranKhanPTI DOG https://www.hindustantimes.com/india-news/imran-khan-warns-of-another-pulwama-after-article-370-revocation/story-d4O0CgiaYe4Y3LeSNdv0II.html …,"['realdonaldtrump', 'imrankhanpti']",['https://www.hindustantimes.com/india-news/imran-khan-warns-of-another-pulwama-after-article-370-revocation/story-d4O0CgiaYe4Y3LeSNdv0II.html'],[],0,0,0,"['#imrankhan', '#terroristan', '#pakistan', '#pulwama', '#terrorism', '#india', '#article370']",[],https://twitter.com/ormiga/status/1158753633946628101,False,,0,,"{'tones': [{'score': 0.59778, 'tone_id': 'fear', 'tone_name': 'Fear'}]}"
198,34361,1158739362487525377,1158592659390263296,1565099967000,2019-08-06,6:59:27,PDT,268201193.0,deccanherald,Deccan Herald,,Army asserted that the situation in Kashmir valley is firmly in control of security forces.   Article370 Article35A JammuandKashmir https://www.deccanherald.com/national/situation-in-kashmir-firmly-under-control-army-752487.html …,"['shemin_joy', 'narendramodi', 'amitshah', 'bjp4india']",['https://www.deccanherald.com/national/situation-in-kashmir-firmly-under-control-army-752487.html'],[],1,1,4,"['#article370', '#article35a', '#jammuandkashmir']",[],https://twitter.com/DeccanHerald/status/1158739362487525377,False,,0,,"{'tones': [{'score': 0.899395, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.983213, 'tone_id': 'confident', 'tone_name': 'Confident'}]}"
199,22787,1159352810565013504,1159352810565013504,1565246224000,2019-08-07,23:37:04,PDT,1.159336779553493e+18,exordus2,Exordus(アポールフ),,"No harsh feelings against Removal of article 370, the only thing that bothers me the way it was implemented. No political leader should be detained for no reason. Kashmir is India and India is Kashmir. NoOffence Article370",[],[],[],0,0,1,"['#nooffence', '#article370']",[],https://twitter.com/Exordus2/status/1159352810565013504,False,,0,,"{'tones': [{'score': 0.832372, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}"
200,29997,1158892502939656193,1158822549041614854,1565136478000,2019-08-06,17:07:58,PDT,8.083399029328609e+17,jagdeepgarv,Jagdeep Singh,,"Article370 has been removed after 70 years and it is historical decision, doesn't matter whether the way it is done is wrong or right.",['economictimes'],[],[],0,0,0,['#article370'],[],https://twitter.com/jagdeepGarv/status/1158892502939656193,False,,0,,"{'tones': [{'score': 0.593539, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.579367, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}"
201,33037,1158757375634890752,1158757375634890752,1565104261000,2019-08-06,8:11:01,PDT,116419411.0,niftianshyam,Shyam Pandey,,One of the best speeches on Article370 . Must watch  https://twitter.com/narendramodi/status/1158703283327778816 …,[],['https://twitter.com/narendramodi/status/1158703283327778816'],[],0,0,3,['#article370'],[],https://twitter.com/niftianshyam/status/1158757375634890752,False,https://twitter.com/narendramodi/status/1158703283327778816,0,,"{'tones': [{'score': 0.84651, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.942754, 'tone_id': 'confident', 'tone_name': 'Confident'}]}"
202,1178,1163300532443705344,1162614523603357698,1566187434000,2019-08-18,21:03:54,PDT,43280568.0,iamadvrizvi,WMR,,MPLadakh Article370Scrapped but what about others Article370 and ILP for Indians  pic.twitter.com/X3g5nEiQZp,"['ani', 'mpladakh']",[],['https://pbs.twimg.com/media/ECTfqRQVAAAswiN.jpg'],0,0,0,"['#article370scrapped', '#article370']",[],https://twitter.com/IamAdvRizvi/status/1163300532443705344,False,,0,,{'tones': []}
203,40859,1158639763638968321,1158639763638968321,1565076220000,2019-08-06,0:23:40,PDT,1307705665.0,afaqastorigb,Afaq Hussain,,So Much Noise On Abrogation of Article 370 by India. At least Pakistanis shouldn't do so since the same has been done by them in 1970 ie about 50 years ago when Bhutto Shb revoked State Subject Rule in Gilgit-Baltistan (GB). Article370 Kashmir SameInGB WhatPakistanWants,[],[],[],2,7,20,"['#article370', '#kashmir', '#sameingb', '#whatpakistanwants']",[],https://twitter.com/AfaqAstoriGB/status/1158639763638968321,False,,0,,"{'tones': [{'score': 0.608864, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}"
204,36053,1158715979360116737,1158715979360116737,1565094392000,2019-08-06,5:26:32,PDT,37178401.0,hrucha,Hrucha Mehta Jossan,,"Article370 PMOIndia expression is as if.. ""Oh well!! All in a day's work for me.. No need to applaud""",['pmoindia'],[],[],1,0,0,['#article370'],[],https://twitter.com/hrucha/status/1158715979360116737,False,,0,,"{'tones': [{'score': 0.577855, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.937689, 'tone_id': 'confident', 'tone_name': 'Confident'}]}"
205,43945,1158594232497659906,1158594232497659906,1565065365000,2019-08-05,21:22:45,PDT,9.62426579719565e+17,politic_liz,Naomi Pearson,,"If yesterday wasn’t sufficiently depressing enough, the situation in Kashmir is also looking pretty terrible. Article370",[],[],[],0,0,0,['#article370'],[],https://twitter.com/Politic_Liz/status/1158594232497659906,False,,0,,"{'tones': [{'score': 0.825604, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.750021, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.936899, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}"
206,45046,1158577107816996865,1158577107816996865,1565061282000,2019-08-05,20:14:42,PDT,2550051962.0,matheswaranc,C.Matheswaran,,Yes.Dividing Kashmir is BJP's ploy. ArvindKejriwal support is only for repealing Article370  https://twitter.com/EncourageAAP/status/1158541740732588032 …,['arvindkejriwal'],['https://twitter.com/EncourageAAP/status/1158541740732588032'],[],0,0,0,['#article370'],[],https://twitter.com/matheswaranc/status/1158577107816996865,False,https://twitter.com/EncourageAAP/status/1158541740732588032,0,,"{'tones': [{'score': 0.596122, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}"
207,2243,1162799957788594176,1162799957788594176,1566068088000,2019-08-17,11:54:48,PDT,205372412.0,prbajpai,Prashant Bajpai,,"No stone pelting, No strike...paper tigers are no more. ..Kashmir is getting back to normal life ...after decades. WorldSupportsKashmir Article370  https://twitter.com/htTweets/status/1162794054242856961 …",[],['https://twitter.com/htTweets/status/1162794054242856961'],[],1,0,0,"['#worldsupportskashmir', '#article370']",[],https://twitter.com/PrBajpai/status/1162799957788594176,False,https://twitter.com/htTweets/status/1162794054242856961,0,,"{'tones': [{'score': 0.690444, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}"
208,10808,1160799498630619136,1160799498630619136,1565591141000,2019-08-11,23:25:41,PDT,3227904038.0,pragativadinews,Pragativadi,,Congress leader P Chidambaram slams BJP for abolishing Article 370 NationalNews Article370 CongressLeader http://www.pragativadi.com/congress-leader-p-chidambaram-slams-bjp-for-abolishing-article-370/ …,[],['http://www.pragativadi.com/congress-leader-p-chidambaram-slams-bjp-for-abolishing-article-370/'],[],0,0,2,"['#nationalnews', '#article370', '#congressleader']",[],https://twitter.com/PragativadiNews/status/1160799498630619136,False,,0,,{'tones': []}
209,5836,1161867256013320192,1161867256013320192,1565845714000,2019-08-14,22:08:34,PDT,2323316240.0,meherchaitanyay,Meher Chaitanya,,1st united IndependenceDayIndia  One Nation. One Flag  IndiaIndependenceDay Article370 unitedIndia,[],[],[],0,0,5,"['#independencedayindia', '#indiaindependenceday', '#article370', '#unitedindia']",[],https://twitter.com/MeherChaitanyaY/status/1161867256013320192,False,,0,,"{'tones': [{'score': 0.857009, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}"
210,37027,1158700427824619520,1158700427824619520,1565090684000,2019-08-06,4:24:44,PDT,2952547028.0,the_nerdovert,Saquib ul hassan,,Mota bhai winning hearts ♥ ShameOnCongress Article370 AmitShah https://twitter.com/mjsky_abhi/status/1158626105885986816 …,[],['https://twitter.com/mjsky_abhi/status/1158626105885986816'],[],0,1,3,"['#shameoncongress', '#article370', '#amitshah']",[],https://twitter.com/the_nerdovert/status/1158700427824619520,False,https://twitter.com/mjsky_abhi/status/1158626105885986816,0,,"{'tones': [{'score': 0.827491, 'tone_id': 'joy', 'tone_name': 'Joy'}]}"
211,7297,1161548420961767424,1161545416103661568,1565769698000,2019-08-14,1:01:38,PDT,58242871.0,besurataansane,Sameer,,Dear Pidi :   Forget China & HK - ur masters Pappu & Vadra are currently batting for Pakistan   I am sure they didnt consult the Pidis before doing so   CongressWithPakistan Article370,['jhasanjay'],[],[],5,105,270,"['#pidi', '#congresswithpakistan', '#article370']",[],https://twitter.com/BesuraTaansane/status/1161548420961767424,False,,0,,{'tones': []}
212,5934,1161847481409449986,1161847481409449986,1565841000000,2019-08-14,20:50:00,PDT,414946220.0,scroll_in,scroll.in,,Kashmiri press went offline but still reported on Article370 – despite all the odds  https://scroll.in/article/933951/kashmiri-press-went-offline-but-still-reported-on-article-370-despite-all-the-odds … | p_semolina pic.twitter.com/TYO7ANqFKB,['p_semolina'],['https://scroll.in/article/933951/kashmiri-press-went-offline-but-still-reported-on-article-370-despite-all-the-odds'],['https://pbs.twimg.com/media/EB-zbbVUIAAyuG8.jpg'],1,5,12,['#article370'],[],https://twitter.com/scroll_in/status/1161847481409449986,False,,0,,"{'tones': [{'score': 0.643758, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.942754, 'tone_id': 'confident', 'tone_name': 'Confident'}]}"
213,45850,1158560280172883970,1158560280172883970,1565057270000,2019-08-05,19:07:50,PDT,8.702419989045985e+17,abhilashgundap1,ABHILASH🇮🇳 Chowdary Gundapaneni,,Ladakh has finally gained freedom from J&K on this historic day 05/08/2019 after a long straggle  Congratulations!  Article370 Article370Scrapped,[],[],[],0,0,3,"['#article370', '#article370scrapped']",[],https://twitter.com/AbhilashGundap1/status/1158560280172883970,False,,0,,"{'tones': [{'score': 0.868976, 'tone_id': 'joy', 'tone_name': 'Joy'}]}"
214,16059,1159874954026004482,1159874954026004482,1565370713000,2019-08-09,10:11:53,PDT,101704830.0,igufran04,ImGufran,,Kashmir would be another paleshtine article370  https://www.facebook.com/story.php?story_fbid=2706859776012879&id=100000666481639 …,[],['https://www.facebook.com/story.php?story_fbid=2706859776012879&id=100000666481639'],[],0,0,0,"['#kashmir', '#paleshtine', '#article370']",[],https://twitter.com/igufran04/status/1159874954026004482,False,,0,,"{'tones': [{'score': 0.528246, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}"
215,15434,1160034476677664769,1160034476677664769,1565408746000,2019-08-09,20:45:46,PDT,2262642157.0,thecitizen_in,The Citizen,,Where Are The Kashmiris? Kashmir Article35A Article370  https://www.thecitizen.in//index.php/en/newsdetail/index/9/17386/where-are-the-kashmiris …,[],['https://www.thecitizen.in//index.php/en/newsdetail/index/9/17386/where-are-the-kashmiris'],[],0,1,2,"['#kashmir', '#article35a', '#article370']",[],https://twitter.com/TheCitizen_in/status/1160034476677664769,False,,0,,{'tones': []}
216,12998,1160442427418787840,1160442427418787840,1565506009000,2019-08-10,23:46:49,PDT,267240929.0,debarshi_taki,দেবর্ষি দাশ,,"Not related with Article370 ...select Kashmiri Pandits and replace with East Pakistani Hindus, story remains same.",[],[],[],0,0,0,['#article370'],[],https://twitter.com/debarshi_taki/status/1160442427418787840,False,,0,,"{'tones': [{'score': 0.562568, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}"
217,31834,1158780805335793664,1158780805335793664,1565109847000,2019-08-06,9:44:07,PDT,3672279145.0,mishrarun20,Arun Mishra/अरुण मिश्र,,The Ramom Magsaysay awardee who hs nt sold his soul 2 terrorists n its sympathisers like Rubbish Kumar.  Kudos to u sir Wangchuk66 n congratulations to the people of Ladakh. Article370Scrapped Article370 JammuAndKashmir  Also Congrats MPLadakh sir JamyangTseringNamgyal pic.twitter.com/x7wEBf9H9l,"['wangchuk66', 'mpladakh']",[],['https://pbs.twimg.com/media/EBTQ_XfUIAEDVzc.jpg'],0,2,2,"['#article370scrapped', '#article370', '#jammuandkashmir', '#jamyangtseringnamgyal']",[],https://twitter.com/mishrarun20/status/1158780805335793664,False,,0,,"{'tones': [{'score': 0.779505, 'tone_id': 'joy', 'tone_name': 'Joy'}]}"
218,29425,1158950780197646336,1158950780197646336,1565150372000,2019-08-06,20:59:32,PDT,403780910.0,michaelkugelman,Michael Kugelman,,"Some thoughts on the international response to the Article370 repeal, which-aside from extensive global media coverage-has been rather subdued. This has clearly been a source of frustration for Pakistan, which will undoubtedly mount a global campaign to bring attention to it.",[],[],[],27,115,342,"['#article370', '#pakistan']",[],https://twitter.com/MichaelKugelman/status/1158950780197646336,False,,0,,"{'tones': [{'score': 0.880521, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.823523, 'tone_id': 'confident', 'tone_name': 'Confident'}]}"
219,27325,1159055808858075136,1159055808858075136,1565175413000,2019-08-07,3:56:53,PDT,288639982.0,sdpipakistan,SDPI,,Kashmiris are disconnected completely. There is not any internet to communicate: Ms farzanaY1947 Kashmir Article370  pic.twitter.com/5fA7sEiMma,['farzanay1947'],[],['https://pbs.twimg.com/media/EBXLGv_XYAE0QwK.jpg'],0,10,7,"['#kashmir', '#article370']",[],https://twitter.com/SDPIPakistan/status/1159055808858075136,False,,0,,{'tones': []}
220,33231,1158754426321952768,1158754426321952768,1565103558000,2019-08-06,7:59:18,PDT,1.1401388113949121e+18,prasanth_dubey,prasanth dubey,,Article370 Pakistan I condemned you for speaking on Kashmir u don't have any rights to speak Abt India and it's desicions first correct ur falling economy then we shall see later.freenewkashmir pmmodi AmitShahRocks ShameOnCongress,[],[],[],0,0,0,"['#article370', '#freenewkashmir', '#pmmodi', '#amitshahrocks', '#shameoncongress']",[],https://twitter.com/prasanth_dubey/status/1158754426321952768,False,,0,,{'tones': []}
